id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted
120,1,320,5502,5522,5514,W,BELMONT,AVE,"5514 W BELMONT AVE, Chicago, IL","(41.9388193, -87.7647467)",41.9388193,-87.7647467,12900.31,12900.31,50,14,Non-CBD,122696,8764,0.1051,Impacted
121,1,320,5511,5523,5517,W,BELMONT,AVE,"5517 W BELMONT AVE, Chicago, IL","(41.9384152, -87.76479379999999)",41.9384152,-87.76479379999999,12346.45,12346.45,50,8,Non-CBD,70112,8764,0.1761,Impacted
122,1,320,5534,5548,5548,W,BELMONT,AVE,"5548 W BELMONT AVE, Chicago, IL","(41.9385911, -87.7660081)",41.9385911,-87.7660081,14376.39,14376.39,50,7,Non-CBD,61348,8764,0.2343,Impacted
123,1,320,5535,5555,5549,W,BELMONT,AVE,"5549 W BELMONT AVE, Chicago, IL","(41.938335, -87.7659429)",41.938335,-87.7659429,15887.48,15887.48,50,7,Non-CBD,61348,8764,0.259,Impacted
124,1,319,5608,5654,5618,W,BELMONT,AVE,"5618 W BELMONT AVE, Chicago, IL","(41.9385737, -87.767065)",41.9385737,-87.767065,21609.41,21609.41,50,8,Non-CBD,70112,8764,0.3082,Impacted
125,1,319,5608,5654,5644,W,BELMONT,AVE,"5644 W BELMONT AVE, Chicago, IL","(41.93856359999999, -87.76758319999999)",41.93856359999999,-87.76758319999999,18058.99,18058.99,50,9,Non-CBD,78876,8764,0.229,Impacted
126,1,319,5603,5619,5613,W,BELMONT,AVE,"5613 W BELMONT AVE, Chicago, IL","(41.938308, -87.7671359)",41.938308,-87.7671359,10172.05,10172.05,50,11,Non-CBD,96404,8764,0.1055,Impacted
127,1,319,5639,5657,5645,W,BELMONT,AVE,"5645 W BELMONT AVE, Chicago, IL","(41.938288, -87.768427)",41.938288,-87.768427,8633.33,8633.33,50,10,Non-CBD,87640,8764,0.0985,Impacted
128,1,319,5702,5756,5716,W,BELMONT,AVE,"5716 W BELMONT AVE, Chicago, IL","(41.93864060000001, -87.769753)",41.93864060000001,-87.769753,6646.56,6646.56,50,13,Non-CBD,113932,8764,0.0583,Impacted
129,1,319,5702,5756,5742,W,BELMONT,AVE,"5742 W BELMONT AVE, Chicago, IL","(41.9387374, -87.7706668)",41.9387374,-87.7706668,9177.81,9177.81,50,13,Non-CBD,113932,8764,0.0806,Impacted
130,1,319,5719,5729,5719,W,BELMONT,AVE,"5719 W BELMONT AVE, Chicago, IL","(41.9385114, -87.769729)",41.9385114,-87.769729,3853.05,3853.05,50,6,Non-CBD,52584,8764,0.0733,Impacted
131,1,319,5743,5751,5745,W,BELMONT,AVE,"5745 W BELMONT AVE, Chicago, IL","(41.938271, -87.77054299999999)",41.938271,-87.77054299999999,2256.66,2256.66,50,4,Non-CBD,35056,8764,0.0644,Impacted
132,1,413,5946,5950,5948,W,BELMONT,AVE,"5948 W BELMONT AVE, Chicago, IL","(41.9384737, -87.7749741)",41.9384737,-87.7749741,161.36,161.36,50,3,Non-CBD,26292,8764,0.0061,Impacted
133,1,413,5935,5957,5943,W,BELMONT,AVE,"5943 W BELMONT AVE, Chicago, IL","(41.938728, -87.77543)",41.938728,-87.77543,1727.86,1727.86,50,8,Non-CBD,70112,8764,0.0246,Impacted
134,1,413,6002,6046,6020,W,BELMONT,AVE,"6020 W BELMONT AVE, Chicago, IL","(41.9384541, -87.7768956)",41.9384541,-87.7768956,8316.1,8316.1,50,12,Non-CBD,105168,8764,0.0791,Impacted
135,1,413,6002,6046,6042,W,BELMONT,AVE,"6042 W BELMONT AVE, Chicago, IL","(41.9384481, -87.7773351)",41.9384481,-87.7773351,1853.81,1853.81,50,10,Non-CBD,87640,8764,0.0212,Impacted
136,1,413,6013,6059,6039,W,BELMONT,AVE,"6039 W BELMONT AVE, Chicago, IL","(41.9382224, -87.77791270000002)",41.9382224,-87.77791270000002,6714.44,6714.44,50,16,Non-CBD,140224,8764,0.0479,Impacted
137,1,413,6013,6059,6023,W,BELMONT,AVE,"6023 W BELMONT AVE, Chicago, IL","(41.938183, -87.777132)",41.938183,-87.777132,9955.66,9955.66,50,7,Non-CBD,61348,8764,0.1623,Impacted
138,1,315,4758,4768,4764,W,BERENICE,AVE,"4764 W BERENICE AVE, Chicago, IL","(41.9506969, -87.74657049999999)",41.9506969,-87.74657049999999,1671.61,1671.61,50,6,Non-CBD,33804,5634,0.0494,Impacted
139,1,436,2405,2411,2407,N,BERNARD,ST,"2407 N BERNARD ST, Chicago, IL","(41.9248216, -87.7133212)",41.9248216,-87.7133212,7551.14,7551.14,50,7,Non-CBD,39438,5634,0.1915,Impacted
140,1,436,2402,2410,2406,N,BERNARD,ST,"2406 N BERNARD ST, Chicago, IL","(41.92499400000001, -87.713689)",41.92499400000001,-87.713689,1060.33,1060.33,50,4,Non-CBD,22536,5634,0.0471,Impacted
141,1,457,4003,4013,4009,N,BERNARD,ST,"4009 N BERNARD ST, Chicago, IL","(41.9542352, -87.714028)",41.9542352,-87.714028,8354.84,8354.84,50,6,Non-CBD,52584,8764,0.1589,Impacted
142,1,501,4751,4755,4753,N,BERNARD,ST,"4753 N BERNARD ST, Chicago, IL","(41.9678858, -87.7145401)",41.9678858,-87.7145401,2921.65,2921.65,50,2,Non-CBD,11268,5634,0.2593,Impacted
143,1,501,4752,4758,4754,N,BERNARD,ST,"4754 N BERNARD ST, Chicago, IL","(41.9678899, -87.7145771)",41.9678899,-87.7145771,5983.88,5983.88,50,4,Non-CBD,22536,5634,0.2655,Impacted
144,1,509,5551,5557,5555,N,BERNARD,ST,"5555 N BERNARD ST, Chicago, IL","(41.9828234, -87.7148045)",41.9828234,-87.7148045,3608.59,3608.59,50,4,Non-CBD,22536,5634,0.1601,Impacted
145,1,469,1104,1130,1112,W,BERWYN,AVE,"1112 W BERWYN AVE, Chicago, IL","(41.9781823, -87.6585168)",41.9781823,-87.6585168,3389.04,3389.04,50,6,Non-CBD,33804,5634,0.1003,Impacted
146,1,469,1104,1130,1126,W,BERWYN,AVE,"1126 W BERWYN AVE, Chicago, IL","(41.9781777, -87.6590061)",41.9781777,-87.6590061,816.48,816.48,50,7,Non-CBD,39438,5634,0.0207,Impacted
147,1,469,1103,1115,1113,W,BERWYN,AVE,"1113 W BERWYN AVE, Chicago, IL","(41.9781552, -87.6583879)",41.9781552,-87.6583879,5337.23,5337.23,50,6,Non-CBD,33804,5634,0.1579,Impacted
148,1,469,1204,1210,1206,W,BERWYN,AVE,"1206 W BERWYN AVE, Chicago, IL","(41.9781576, -87.66020549999999)",41.9781576,-87.66020549999999,1673.32,1673.32,50,5,Non-CBD,28170,5634,0.0594,Impacted
149,1,469,1203,1211,1207,W,BERWYN,AVE,"1207 W BERWYN AVE, Chicago, IL","(41.9781302, -87.6602044)",41.9781302,-87.6602044,2707.82,2707.82,50,5,Non-CBD,28170,5634,0.0961,Impacted
150,1,490,5203,5223,5207,N,CLARK,ST,"5207 N CLARK ST, Chicago, IL","(41.9765124, -87.6681985)",41.9765124,-87.6681985,58279.87,58279.87,50,9,Non-CBD,78876,8764,0.7389,Impacted
151,1,490,1481,1487,1483,W,FARRAGUT,AVE,"1483 W FARRAGUT AVE, Chicago, IL","(41.9770905, -87.6678742)",41.9770905,-87.6678742,14710.84,14710.84,50,4,Non-CBD,22536,5634,0.6528,Impacted
152,1,490,5235,5249,5241,N,CLARK,ST,"5241 N CLARK ST, Chicago, IL","(41.9774754, -87.6680323)",41.9774754,-87.6680323,56504.94,56504.94,50,8,Non-CBD,70112,8764,0.8059,Impacted
153,1,490,1477,1485,1481,W,BERWYN,AVE,"1481 W BERWYN AVE, Chicago, IL","(41.9780024, -87.66784299999999)",41.9780024,-87.66784299999999,10032.95,10032.95,50,4,Non-CBD,22536,5634,0.4452,Impacted
154,1,490,1476,1482,1480,W,BERWYN,AVE,"1480 W BERWYN AVE, Chicago, IL","(41.9781582, -87.6678116)",41.9781582,-87.6678116,12303.26,12303.26,50,4,Non-CBD,22536,5634,0.5459,Impacted
155,1,447,3544,3564,3554,N,BROADWAY,ST,"3554 N BROADWAY ST, Chicago, IL","(41.9466161, -87.64684369999999)",41.9466161,-87.64684369999999,24581.86,24581.86,50,9,Non-CBD,78876,8764,0.3117,Impacted
156,1,447,3605,3639,3619,N,BROADWAY,ST,"3619 N BROADWAY ST, Chicago, IL","(41.94787669999999, -87.64757019999999)",41.94787669999999,-87.64757019999999,32242.47,32242.47,50,12,Non-CBD,105168,8764,0.3066,Impacted
157,1,447,3643,3647,3645,N,BROADWAY,ST,"3645 N BROADWAY ST, Chicago, IL","(41.9487689, -87.6481092)",41.9487689,-87.6481092,10214.68,10214.68,50,4,Non-CBD,35056,8764,0.2914,Impacted
158,1,447,3610,3658,3646,N,BROADWAY,ST,"3646 N BROADWAY ST, Chicago, IL","(41.94858199999999, -87.648432)",41.94858199999999,-87.648432,12253.33,12253.33,50,10,Non-CBD,87640,8764,0.1398,Impacted
159,1,447,3610,3658,3620,N,BROADWAY,ST,"3620 N BROADWAY ST, Chicago, IL","(41.948034, -87.6477027)",41.948034,-87.6477027,17941.39,17941.39,50,9,Non-CBD,78876,8764,0.2275,Impacted
160,1,447,3705,3755,3711,N,BROADWAY,ST,"3711 N BROADWAY ST, Chicago, IL","(41.9495716, -87.6485976)",41.9495716,-87.6485976,17921.65,17921.65,50,6,Non-CBD,52584,8764,0.3408,Impacted
161,1,447,3705,3755,3741,N,BROADWAY,ST,"3741 N BROADWAY ST, Chicago, IL","(41.950298, -87.6490376)",41.950298,-87.6490376,41504.79,41504.79,50,12,Non-CBD,105168,8764,0.3947,Impacted
162,1,447,3710,3764,3748,N,BROADWAY,ST,"3748 N BROADWAY ST, Chicago, IL","(41.9504617, -87.64917779999999)",41.9504617,-87.64917779999999,46809.21,46809.21,50,11,Non-CBD,96404,8764,0.4856,Impacted
163,1,447,3710,3764,3714,N,BROADWAY,ST,"3714 N BROADWAY ST, Chicago, IL","(41.9497605, -87.64875119999999)",41.9497605,-87.64875119999999,14245.17,14245.17,50,5,Non-CBD,43820,8764,0.3251,Impacted
164,1,448,3803,3841,3817,N,BROADWAY,ST,"3817 N BROADWAY ST, Chicago, IL","(41.9514688, -87.64959859999999)",41.9514688,-87.64959859999999,49086.4,49086.4,50,13,Non-CBD,113932,8764,0.4308,Impacted
165,1,448,3802,3832,3824,N,BROADWAY,ST,"3824 N BROADWAY ST, Chicago, IL","(41.9515909, -87.6496381)",41.9515909,-87.6496381,46265.36,46265.36,50,12,Non-CBD,105168,8764,0.4399,Impacted
166,1,448,3802,3832,3806,N,BROADWAY,ST,"3806 N BROADWAY ST, Chicago, IL","(41.9513158, -87.6496346)",41.9513158,-87.6496346,19574.8,19574.8,50,7,Non-CBD,61348,8764,0.3191,Impacted
167,1,448,3914,3926,3918,N,BROADWAY,ST,"3918 N BROADWAY ST, Chicago, IL","(41.9533415, -87.64971899999999)",41.9533415,-87.64971899999999,19512.73,19512.73,50,6,Non-CBD,52584,8764,0.3711,Impacted
168,1,448,3927,3953,3945,N,BROADWAY,ST,"3945 N BROADWAY ST, Chicago, IL","(41.9536847, -87.6499419)",41.9536847,-87.6499419,30049.8,30049.8,50,11,Non-CBD,96404,8764,0.3117,Impacted
169,1,448,3942,3954,3950,N,BROADWAY,ST,"3950 N BROADWAY ST, Chicago, IL","(41.9537503, -87.6500329)",41.9537503,-87.6500329,8286.93,8286.93,50,5,Non-CBD,43820,8764,0.1891,Impacted
170,1,448,4003,4029,4011,N,BROADWAY,ST,"4011 N BROADWAY ST, Chicago, IL","(41.9549332, -87.6507693)",41.9549332,-87.6507693,24133.78,24133.78,50,12,Non-CBD,105168,8764,0.2295,Impacted
171,1,448,4006,4026,4022,N,BROADWAY,ST,"4022 N BROADWAY ST, Chicago, IL","(41.9551033, -87.6509135)",41.9551033,-87.6509135,17821.26,17821.26,50,6,Non-CBD,52584,8764,0.3389,Impacted
172,1,464,4421,4457,4429,N,BROADWAY,ST,"4429 N BROADWAY ST, Chicago, IL","(41.9625726, -87.6556131)",41.9625726,-87.6556131,16227.56,16227.56,50,5,Non-CBD,43820,8764,0.3703,Impacted
173,1,464,4421,4457,4447,N,BROADWAY,ST,"4447 N BROADWAY ST, Chicago, IL","(41.9629811, -87.6558668)",41.9629811,-87.6558668,21770.64,21770.64,50,9,Non-CBD,78876,8764,0.276,Impacted
174,1,464,4414,4444,4430,N,BROADWAY,ST,"4430 N BROADWAY ST, Chicago, IL","(41.9625208, -87.6556215)",41.9625208,-87.6556215,30204.24,30204.24,50,11,Non-CBD,96404,8764,0.3133,Impacted
175,1,464,4414,4444,4444,N,BROADWAY,ST,"4444 N BROADWAY ST, Chicago, IL","(41.9629351, -87.65587889999999)",41.9629351,-87.65587889999999,32783.17,32783.17,50,9,Non-CBD,78876,8764,0.4156,Impacted
176,1,464,4521,4553,4533,N,BROADWAY,ST,"4533 N BROADWAY ST, Chicago, IL","(41.9643072, -87.6567206)",41.9643072,-87.6567206,8096.62,8096.62,50,10,Non-CBD,87640,8764,0.0924,Impacted
177,1,464,4521,4553,4543,N,BROADWAY,ST,"4543 N BROADWAY ST, Chicago, IL","(41.964795, -87.6570392)",41.964795,-87.6570392,11883.49,11883.49,50,7,Non-CBD,61348,8764,0.1937,Impacted
178,1,464,4504,4560,4554,N,BROADWAY,ST,"4554 N BROADWAY ST, Chicago, IL","(41.965099, -87.657575)",41.965099,-87.657575,25781.28,25781.28,50,8,Non-CBD,70112,8764,0.3677,Impacted
179,1,464,4504,4560,4512,N,BROADWAY,ST,"4512 N BROADWAY ST, Chicago, IL","(41.9639612, -87.6565466)",41.9639612,-87.6565466,7866.18,7866.18,50,5,Non-CBD,43820,8764,0.1795,Impacted
180,1,466,4616,4626,4624,N,BROADWAY,ST,"4624 N BROADWAY ST, Chicago, IL","(41.9657291, -87.65768469999999)",41.9657291,-87.65768469999999,13597.65,13597.65,50,6,Non-CBD,52584,8764,0.2586,Impacted
181,1,466,4723,4741,4735,N,BROADWAY,ST,"4735 N BROADWAY ST, Chicago, IL","(41.9683989, -87.6593855)",41.9683989,-87.6593855,20270.72,20270.72,50,6,Non-CBD,52584,8764,0.3855,Impacted
182,1,466,4714,4728,4718,N,BROADWAY,ST,"4718 N BROADWAY ST, Chicago, IL","(41.9676373, -87.6589159)",41.9676373,-87.6589159,21965.21,21965.21,50,11,Non-CBD,96404,8764,0.2278,Impacted
183,1,467,4809,4877,4833,N,BROADWAY,ST,"4833 N BROADWAY ST, Chicago, IL","(41.970077, -87.6596909)",41.970077,-87.6596909,29480.45,29480.45,50,2,Non-CBD,17528,8764,1.6819,Impacted
184,1,467,4809,4877,4855,N,BROADWAY,ST,"4855 N BROADWAY ST, Chicago, IL","(41.9710483, -87.65971739999999)",41.9710483,-87.65971739999999,13978.18,13978.18,50,18,Non-CBD,157752,8764,0.0886,Impacted
185,1,467,4810,4842,4820,N,BROADWAY,ST,"4820 N BROADWAY ST, Chicago, IL","(41.9696199, -87.6597159)",41.9696199,-87.6597159,39248.48,39248.48,50,8,Non-CBD,70112,8764,0.5598,Impacted
186,1,467,4846,4868,4850,N,BROADWAY,ST,"4850 N BROADWAY ST, Chicago, IL","(41.9704241, -87.66014469999999)",41.9704241,-87.66014469999999,29856.85,29856.85,50,9,Non-CBD,78876,8764,0.3785,Impacted
187,1,467,4905,4943,4939,N,BROADWAY,ST,"4939 N BROADWAY ST, Chicago, IL","(41.9726598, -87.6597704)",41.9726598,-87.6597704,23942.89,23942.89,50,7,Non-CBD,61348,8764,0.3903,Impacted
188,1,467,4926,4936,4926,N,BROADWAY,ST,"4926 N BROADWAY ST, Chicago, IL","(41.9722088, -87.6597876)",41.9722088,-87.6597876,17715.56,17715.56,50,5,Non-CBD,43820,8764,0.4043,Impacted
189,1,467,5002,5012,5006,N,BROADWAY,ST,"5006 N BROADWAY ST, Chicago, IL","(41.9729535, -87.6601331)",41.9729535,-87.6601331,27448.87,27448.87,50,6,Non-CBD,52584,8764,0.522,Impacted
190,1,467,5051,5057,5053,N,BROADWAY,ST,"5053 N BROADWAY ST, Chicago, IL","(41.9743079, -87.6598004)",41.9743079,-87.6598004,22583.89,22583.89,50,4,Non-CBD,35056,8764,0.6442,Impacted
191,1,467,5038,5060,5050,N,BROADWAY,ST,"5050 N BROADWAY ST, Chicago, IL","(41.9739312, -87.6598265)",41.9739312,-87.6598265,40400.85,40400.85,50,10,Non-CBD,87640,8764,0.461,Impacted
192,1,467,5108,5112,5110,N,BROADWAY,ST,"5110 N BROADWAY ST, Chicago, IL","(41.9750436, -87.6601948)",41.9750436,-87.6601948,9913.15,9913.15,50,3,Non-CBD,26292,8764,0.377,Impacted
193,1,467,5129,5145,5135,N,BROADWAY,ST,"5135 N BROADWAY ST, Chicago, IL","(41.9754589, -87.6598376)",41.9754589,-87.6598376,10987.48,10987.48,50,4,Non-CBD,35056,8764,0.3134,Impacted
194,1,469,5213,5241,5223,N,BROADWAY,ST,"5223 N BROADWAY ST, Chicago, IL","(41.9767829, -87.6598776)",41.9767829,-87.6598776,2192.46,2192.46,50,6,Non-CBD,52584,8764,0.0417,Impacted
195,1,469,5213,5241,5237,N,BROADWAY,ST,"5237 N BROADWAY ST, Chicago, IL","(41.9770179, -87.6598824)",41.9770179,-87.6598824,1171.46,1171.46,50,12,Non-CBD,105168,8764,0.0111,Impacted
196,1,469,5212,5252,5234,N,BROADWAY,ST,"5234 N BROADWAY ST, Chicago, IL","(41.9769839, -87.6599186)",41.9769839,-87.6599186,653.57,653.57,50,17,Non-CBD,148988,8764,0.0044,Impacted
197,1,469,5303,5335,5323,N,BROADWAY,ST,"5323 N BROADWAY ST, Chicago, IL","(41.9786114, -87.6599215)",41.9786114,-87.6599215,1476.49,1476.49,50,15,Non-CBD,131460,8764,0.0112,Impacted
198,1,469,5302,5354,5322,N,BROADWAY,ST,"5322 N BROADWAY ST, Chicago, IL","(41.9789721, -87.6599706)",41.9789721,-87.6599706,3738.88,3738.88,50,15,Non-CBD,131460,8764,0.0284,Impacted
199,1,469,5403,5455,5411,N,BROADWAY,ST,"5411 N BROADWAY ST, Chicago, IL","(41.9805381, -87.6596682)",41.9805381,-87.6596682,7478.38,7478.38,50,9,Non-CBD,78876,8764,0.0948,Impacted
200,1,469,5403,5455,5439,N,BROADWAY,ST,"5439 N BROADWAY ST, Chicago, IL","(41.9811912, -87.66000179999999)",41.9811912,-87.66000179999999,19855.42,19855.42,50,8,Non-CBD,70112,8764,0.2832,Impacted
201,1,469,5418,5452,5434,N,BROADWAY,ST,"5434 N BROADWAY ST, Chicago, IL","(41.9808738, -87.66002979999999)",41.9808738,-87.66002979999999,14980.85,14980.85,50,14,Non-CBD,122696,8764,0.1221,Impacted
202,1,470,5503,5555,5515,N,BROADWAY,ST,"5515 N BROADWAY ST, Chicago, IL","(41.9822455, -87.6600326)",41.9822455,-87.6600326,22568.28,22568.28,50,15,Non-CBD,131460,8764,0.1717,Impacted
203,1,470,5503,5555,5541,N,BROADWAY,ST,"5541 N BROADWAY ST, Chicago, IL","(41.9828395, -87.66005100000001)",41.9828395,-87.66005100000001,35284.38,35284.38,50,8,Non-CBD,70112,8764,0.5033,Impacted
204,1,470,5508,5552,5534,N,BROADWAY,ST,"5534 N BROADWAY ST, Chicago, IL","(41.98289750000001, -87.66008959999999)",41.98289750000001,-87.66008959999999,27789.07,27789.07,50,16,Non-CBD,140224,8764,0.1982,Impacted
205,1,470,5607,5649,5643,N,BROADWAY,ST,"5643 N BROADWAY ST, Chicago, IL","(41.9846567, -87.66010059999999)",41.9846567,-87.66010059999999,12473.14,12473.14,50,9,Non-CBD,78876,8764,0.1581,Impacted
206,1,470,5610,5650,5636,N,BROADWAY,ST,"5636 N BROADWAY ST, Chicago, IL","(41.9848407, -87.6601441)",41.9848407,-87.6601441,15104.58,15104.58,50,11,Non-CBD,96404,8764,0.1567,Impacted
207,1,470,5721,5745,5729,N,BROADWAY,ST,"5729 N BROADWAY ST, Chicago, IL","(41.9858422, -87.6601312)",41.9858422,-87.6601312,7096.32,7096.32,50,7,Non-CBD,61348,8764,0.1157,Impacted
208,1,470,5708,5746,5718,N,BROADWAY,ST,"5718 N BROADWAY ST, Chicago, IL","(41.98619, -87.6606036)",41.98619,-87.6606036,5128.72,5128.72,50,12,Non-CBD,105168,8764,0.0488,Impacted
209,1,472,5812,5860,5852,N,BROADWAY,ST,"5852 N BROADWAY ST, Chicago, IL","(41.9883918, -87.6602461)",41.9883918,-87.6602461,37754.6,37754.6,50,12,Non-CBD,105168,8764,0.359,Impacted
210,1,472,5812,5860,5822,N,BROADWAY,ST,"5822 N BROADWAY ST, Chicago, IL","(41.9877238, -87.6602161)",41.9877238,-87.6602161,17958.71,17958.71,50,8,Non-CBD,70112,8764,0.2561,Impacted
211,1,472,5904,5928,5908,N,BROADWAY,ST,"5908 N BROADWAY ST, Chicago, IL","(41.98931779999999, -87.6602853)",41.98931779999999,-87.6602853,14890.94,14890.94,50,6,Non-CBD,52584,8764,0.2832,Impacted
212,1,472,5937,5959,5951,N,BROADWAY,ST,"5951 N BROADWAY ST, Chicago, IL","(41.9918476, -87.6603153)",41.9918476,-87.6603153,19127.4,19127.4,50,7,Non-CBD,61348,8764,0.3118,Impacted
213,1,472,5946,5950,5950,N,BROADWAY,ST,"5950 N BROADWAY ST, Chicago, IL","(41.9902512, -87.66031869999999)",41.9902512,-87.66031869999999,8415.79,8415.79,50,3,Non-CBD,26292,8764,0.3201,Impacted
214,1,472,6011,6025,6019,N,BROADWAY,ST,"6019 N BROADWAY ST, Chicago, IL","(41.9920456, -87.6603215)",41.9920456,-87.6603215,6010.98,6010.98,50,9,Non-CBD,78876,8764,0.0762,Impacted
215,1,472,6034,6056,6036,N,BROADWAY,ST,"6036 N BROADWAY ST, Chicago, IL","(41.9920155, -87.66035749999999)",41.9920155,-87.66035749999999,4998.51,4998.51,50,3,Non-CBD,26292,8764,0.1901,Impacted
216,1,472,6121,6141,6129,N,BROADWAY,ST,"6129 N BROADWAY ST, Chicago, IL","(41.9929774, -87.66035939999999)",41.9929774,-87.66035939999999,16191.58,16191.58,50,8,Non-CBD,70112,8764,0.2309,Impacted
217,1,472,6153,6163,6163,N,BROADWAY,ST,"6163 N BROADWAY ST, Chicago, IL","(41.9939815, -87.6603935)",41.9939815,-87.6603935,19177.92,19177.92,50,8,Non-CBD,70112,8764,0.2735,Impacted
218,1,472,6148,6170,6148,N,BROADWAY,ST,"6148 N BROADWAY ST, Chicago, IL","(41.9936975, -87.6604251)",41.9936975,-87.6604251,11826.97,11826.97,50,6,Non-CBD,52584,8764,0.2249,Impacted
219,1,473,6203,6247,6227,N,BROADWAY,ST,"6227 N BROADWAY ST, Chicago, IL","(41.9950546, -87.6604169)",41.9950546,-87.6604169,12590.72,12590.72,50,11,Non-CBD,96404,8764,0.1306,Impacted
220,1,473,6204,6252,6228,N,BROADWAY,ST,"6228 N BROADWAY ST, Chicago, IL","(41.9950134, -87.6604521)",41.9950134,-87.6604521,18136.46,18136.46,50,16,Non-CBD,140224,8764,0.1293,Impacted
221,1,473,6307,6347,6339,N,BROADWAY,ST,"6339 N BROADWAY ST, Chicago, IL","(41.9973481, -87.6604878)",41.9973481,-87.6604878,32345.53,32345.53,50,12,Non-CBD,105168,8764,0.3076,Impacted
222,1,473,6307,6347,6315,N,BROADWAY,ST,"6315 N BROADWAY ST, Chicago, IL","(41.9966577, -87.6604602)",41.9966577,-87.6604602,10580.23,10580.23,50,6,Non-CBD,52584,8764,0.2012,Impacted
223,1,473,6302,6348,6320,N,BROADWAY,ST,"6320 N BROADWAY ST, Chicago, IL","(41.9969882, -87.6605103)",41.9969882,-87.6605103,20157.62,20157.62,50,11,Non-CBD,96404,8764,0.2091,Impacted
224,1,472,5845,5921,5867,N,BROADWAY,ST,"5867 N BROADWAY ST, Chicago, IL","(41.9893185, -87.6602484)",41.9893185,-87.6602484,22910.97,22910.97,50,10,Non-CBD,87640,8764,0.2614,Impacted
225,1,472,5845,5921,5917,N,BROADWAY,ST,"5917 N BROADWAY ST, Chicago, IL","(41.9895974, -87.65993379999999)",41.9895974,-87.65993379999999,18941.03,18941.03,50,14,Non-CBD,122696,8764,0.1544,Impacted
226,1,472,6122,6142,6126,N,BROADWAY,ST,"6126 N BROADWAY ST, Chicago, IL","(41.9931548, -87.6604038)",41.9931548,-87.6604038,20740.36,20740.36,50,7,Non-CBD,61348,8764,0.3381,Impacted
227,1,482,2402,2408,2408,W,BRYN MAWR,AVE,"2408 W BRYN MAWR AVE, Chicago, IL","(41.9832921, -87.6898891)",41.9832921,-87.6898891,2327.97,2327.97,50,4,Non-CBD,22536,5634,0.1033,Impacted
228,1,471,1040,1066,1048,W,BRYN MAWR,AVE,"1048 W BRYN MAWR AVE, Chicago, IL","(41.9838083, -87.65713989999999)",41.9838083,-87.65713989999999,46545.35,46545.35,50,10,Non-CBD,87640,8764,0.5311,Impacted
229,1,471,1043,1063,1055,W,BRYN MAWR,AVE,"1055 W BRYN MAWR AVE, Chicago, IL","(41.983422, -87.65775269999999)",41.983422,-87.65775269999999,45509.25,45509.25,50,10,Non-CBD,87640,8764,0.5193,Impacted
230,1,471,1122,1140,1134,W,BRYN MAWR,AVE,"1134 W BRYN MAWR AVE, Chicago, IL","(41.9837645, -87.6594521)",41.9837645,-87.6594521,28305.28,28305.28,50,10,Non-CBD,87640,8764,0.323,Impacted
231,1,471,1103,1141,1139,W,BRYN MAWR,AVE,"1139 W BRYN MAWR AVE, Chicago, IL","(41.9834402, -87.6595907)",41.9834402,-87.6595907,21853.8,21853.8,50,6,Non-CBD,52584,8764,0.4156,Impacted
232,1,471,1103,1141,1103,W,BRYN MAWR,AVE,"1103 W BRYN MAWR AVE, Chicago, IL","(41.9836501, -87.658194)",41.9836501,-87.658194,18089.37,18089.37,50,4,Non-CBD,35056,8764,0.516,Impacted
233,1,470,1204,1220,1208,W,BRYN MAWR,AVE,"1208 W BRYN MAWR AVE, Chicago, IL","(41.983708, -87.6607203)",41.983708,-87.6607203,8909.12,8909.12,50,5,Non-CBD,43820,8764,0.2033,Impacted
234,1,470,1207,1213,1207,W,BRYN MAWR,AVE,"1207 W BRYN MAWR AVE, Chicago, IL","(41.9835933, -87.6606711)",41.9835933,-87.6606711,7923.9,7923.9,50,4,Non-CBD,35056,8764,0.226,Impacted
235,1,521,2633,2635,2635,W,BRYN MAWR,AVE,"2635 W BRYN MAWR AVE, Chicago, IL","(41.98288, -87.695713)",41.98288,-87.695713,828.41,828.41,50,2,Non-CBD,17528,8764,0.0473,Impacted
236,1,509,3204,3256,3228,W,BRYN MAWR,AVE,"3228 W BRYN MAWR AVE, Chicago, IL","(41.983329, -87.7100899)",41.983329,-87.7100899,6423.13,6423.13,50,15,Non-CBD,131460,8764,0.0489,Impacted
237,1,509,3201,3223,3217,W,BRYN MAWR,AVE,"3217 W BRYN MAWR AVE, Chicago, IL","(41.982809, -87.709603)",41.982809,-87.709603,2187.8,2187.8,50,8,Non-CBD,70112,8764,0.0312,Impacted
238,1,509,3235,3255,3249,W,BRYN MAWR,AVE,"3249 W BRYN MAWR AVE, Chicago, IL","(41.9830317, -87.7108619)",41.9830317,-87.7108619,12451.23,12451.23,50,10,Non-CBD,87640,8764,0.1421,Impacted
239,1,509,3302,3320,3312,W,BRYN MAWR,AVE,"3312 W BRYN MAWR AVE, Chicago, IL","(41.98330199999999, -87.71186999999999)",41.98330199999999,-87.71186999999999,12587.03,12587.03,50,10,Non-CBD,87640,8764,0.1436,Impacted
